"rtNm ","arsId ","arsId "
"260","07458","중랑경찰서정문.우디안101동앞"
"2114","07459","신내우디안아파트107동앞"
"260","07459","신내우디안아파트107동앞"
"2114","07460","신내우디안아파트107동앞"
"260","07460","신내우디안아파트107동앞"
"1221","07461","신내10단지아파트"
"2114","07462","중랑공영차고지삼거리"
"2227","07462","중랑공영차고지삼거리"
"2235","07462","중랑공영차고지삼거리"
"241","07462","중랑공영차고지삼거리"
"260","07462","중랑공영차고지삼거리"
"2114","07463","우디안아파트114동앞"
"2227","07463","우디안아파트114동앞"
"2235","07463","우디안아파트114동앞"
"241","07463","우디안아파트114동앞"
"260","07463","우디안아파트114동앞"
"2114","07464","우디안아파트114동앞"
"2227","07464","우디안아파트114동앞"
"2235","07464","우디안아파트114동앞"
"241","07464","우디안아파트114동앞"
"260","07464","우디안아파트114동앞"
"146","07465","늘푸른근린공원"
"2227","07465","늘푸른근린공원"
"2312","07465","늘푸른근린공원"
"242","07465","늘푸른근린공원"
"N61","07465","늘푸른근린공원"
"146","07466","늘푸른근린공원"
"2227","07466","늘푸른근린공원"
"2312","07466","늘푸른근린공원"
"242","07466","늘푸른근린공원"
"N61","07466","늘푸른근린공원"
"2113","07467","브라운캐슬B동"
"중랑02","07500","진로아파트앞.종점"
"중랑01","07501","중화동종점"
"중랑02","07502","진주빌라.바다약국"
"중랑01","07503","정신교회"
"중랑01","07504","마을금고"
"중랑02","07505","공판장"
"중랑01","07506","수협"
"중랑02","07507","새마을금고"
"중랑01","07508","태릉시장"
"중랑02","07509","서일대정문"
"중랑02","07510","서울동부새마을금고본점"
"중랑02","07511","서일대정문"
"중랑02","07512","면목역"
"중랑02","07515","면목2동치안센터"
"중랑02","07517","중랑초등학교정문"
"중랑02","07518","IBK기업은행면목동지점"
"중랑02","07519","한신아파트후문"
"중랑01","07520","마을금고"
"중랑01","07521","정신교회"
"중랑01","07523","중화동종점"
"중랑02","07524","지하철7호선면목역"
"중랑02","07525","면목지구대"
"중랑02","07526","새마을금고"
"중랑02","07527","공판장"
"중랑02","07528","진주빌라.바다약국"
"중랑02","07529","진로아파트앞.종점"
"중랑01","07530","수협"
"2012","07550","중랑공영차고지.신내역"
"2015","07550","중랑공영차고지.신내역"
"2016","07550","중랑공영차고지.신내역"
"2113","07550","중랑공영차고지.신내역"
"2114","07550","중랑공영차고지.신내역"
"2234","07550","중랑공영차고지.신내역"
"2311","07550","중랑공영차고지.신내역"
"2312","07550","중랑공영차고지.신내역"
"240","07550","중랑공영차고지.신내역"
"242","07550","중랑공영차고지.신내역"
"260","07550","중랑공영차고지.신내역"
"262","07550","중랑공영차고지.신내역"
"273","07550","중랑공영차고지.신내역"
"N26","07550","중랑공영차고지.신내역"
"2114","07551","중랑공영차고지.종점"
"2227","07551","중랑공영차고지.종점"
"2235","07551","중랑공영차고지.종점"
"241","07551","중랑공영차고지.종점"
"260","07551","중랑공영차고지.종점"
"2015","07554","사가정역"
"262","07554","사가정역"
"6100","07771","망우역"
"100","08001","월곡뉴타운"
"102","08001","월곡뉴타운"
"103","08001","월곡뉴타운"
"106","08001","월곡뉴타운"
"107","08001","월곡뉴타운"
"108","08001","월곡뉴타운"
"140","08001","월곡뉴타운"
"142","08001","월곡뉴타운"
"150","08001","월곡뉴타운"
"151","08001","월곡뉴타운"
"153","08001","월곡뉴타운"
"160","08001","월곡뉴타운"
"172","08001","월곡뉴타운"
"710","08001","월곡뉴타운"
"8112","08001","월곡뉴타운"
"N15","08001","월곡뉴타운"
"N16","08001","월곡뉴타운"
"100","08002","월곡뉴타운"
"102","08002","월곡뉴타운"
"103","08002","월곡뉴타운"
"106","08002","월곡뉴타운"
"107","08002","월곡뉴타운"
"108","08002","월곡뉴타운"
"1128","08002","월곡뉴타운"
"140","08002","월곡뉴타운"
"142","08002","월곡뉴타운"
"150","08002","월곡뉴타운"
"151","08002","월곡뉴타운"
"153","08002","월곡뉴타운"
"160","08002","월곡뉴타운"
"172","08002","월곡뉴타운"
"710","08002","월곡뉴타운"
"N15","08002","월곡뉴타운"
"N16","08002","월곡뉴타운"
"100","08003","길음뉴타운"
"102","08003","길음뉴타운"
"103","08003","길음뉴타운"
"104","08003","길음뉴타운"
"106","08003","길음뉴타운"
"107","08003","길음뉴타운"
"108","08003","길음뉴타운"
"109","08003","길음뉴타운"
"140","08003","길음뉴타운"
"142","08003","길음뉴타운"
"150","08003","길음뉴타운"
"151","08003","길음뉴타운"
"152","08003","길음뉴타운"
"153","08003","길음뉴타운"
"160","08003","길음뉴타운"
"172","08003","길음뉴타운"
"710","08003","길음뉴타운"
"8112","08003","길음뉴타운"
"N15","08003","길음뉴타운"
"N16","08003","길음뉴타운"
"100","08004","길음뉴타운"
"102","08004","길음뉴타운"
"103","08004","길음뉴타운"
"106","08004","길음뉴타운"
"107","08004","길음뉴타운"
"108","08004","길음뉴타운"
"140","08004","길음뉴타운"
"142","08004","길음뉴타운"
"143","08004","길음뉴타운"
"150","08004","길음뉴타운"
"151","08004","길음뉴타운"
"160","08004","길음뉴타운"
"171","08004","길음뉴타운"
"172","08004","길음뉴타운"
"710","08004","길음뉴타운"
"N15","08004","길음뉴타운"
"N16","08004","길음뉴타운"
"100","08005","미아리고개.미아리예술극장"
"102","08005","미아리고개.미아리예술극장"
"103","08005","미아리고개.미아리예술극장"
"104","08005","미아리고개.미아리예술극장"
"106","08005","미아리고개.미아리예술극장"
"107","08005","미아리고개.미아리예술극장"
"108","08005","미아리고개.미아리예술극장"
"109","08005","미아리고개.미아리예술극장"
"140","08005","미아리고개.미아리예술극장"
"142","08005","미아리고개.미아리예술극장"
"143","08005","미아리고개.미아리예술극장"
"150","08005","미아리고개.미아리예술극장"
"151","08005","미아리고개.미아리예술극장"
"152","08005","미아리고개.미아리예술극장"
"160","08005","미아리고개.미아리예술극장"
"171","08005","미아리고개.미아리예술극장"
"172","08005","미아리고개.미아리예술극장"
"710","08005","미아리고개.미아리예술극장"
"8112","08005","미아리고개.미아리예술극장"
"N15","08005","미아리고개.미아리예술극장"
"N16","08005","미아리고개.미아리예술극장"
"100","08006","미아리고개.미아리예술극장"
"102","08006","미아리고개.미아리예술극장"
"103","08006","미아리고개.미아리예술극장"
"104","08006","미아리고개.미아리예술극장"
"106","08006","미아리고개.미아리예술극장"
"107","08006","미아리고개.미아리예술극장"
"108","08006","미아리고개.미아리예술극장"
"109","08006","미아리고개.미아리예술극장"
"140","08006","미아리고개.미아리예술극장"
"142","08006","미아리고개.미아리예술극장"
"143","08006","미아리고개.미아리예술극장"
"150","08006","미아리고개.미아리예술극장"
"151","08006","미아리고개.미아리예술극장"
"152","08006","미아리고개.미아리예술극장"
"160","08006","미아리고개.미아리예술극장"
"171","08006","미아리고개.미아리예술극장"
"172","08006","미아리고개.미아리예술극장"
"710","08006","미아리고개.미아리예술극장"
"N15","08006","미아리고개.미아리예술극장"
"N16","08006","미아리고개.미아리예술극장"
"100","08007","돈암사거리.성신여대입구"
"102","08007","돈암사거리.성신여대입구"
"103","08007","돈암사거리.성신여대입구"
"104","08007","돈암사거리.성신여대입구"
"106","08007","돈암사거리.성신여대입구"
"107","08007","돈암사거리.성신여대입구"
"108","08007","돈암사거리.성신여대입구"
"109","08007","돈암사거리.성신여대입구"
"140","08007","돈암사거리.성신여대입구"
"142","08007","돈암사거리.성신여대입구"
"143","08007","돈암사거리.성신여대입구"
"150","08007","돈암사거리.성신여대입구"
"151","08007","돈암사거리.성신여대입구"
"152","08007","돈암사거리.성신여대입구"
"160","08007","돈암사거리.성신여대입구"
"171","08007","돈암사거리.성신여대입구"
"172","08007","돈암사거리.성신여대입구"
"710","08007","돈암사거리.성신여대입구"
"8112","08007","돈암사거리.성신여대입구"
"N15","08007","돈암사거리.성신여대입구"
"N16","08007","돈암사거리.성신여대입구"
"100","08008","돈암사거리.성신여대입구"
"102","08008","돈암사거리.성신여대입구"
"103","08008","돈암사거리.성신여대입구"
"104","08008","돈암사거리.성신여대입구"
"106","08008","돈암사거리.성신여대입구"
"107","08008","돈암사거리.성신여대입구"
"108","08008","돈암사거리.성신여대입구"
"109","08008","돈암사거리.성신여대입구"
"140","08008","돈암사거리.성신여대입구"
"142","08008","돈암사거리.성신여대입구"
"143","08008","돈암사거리.성신여대입구"
"150","08008","돈암사거리.성신여대입구"
"151","08008","돈암사거리.성신여대입구"
"152","08008","돈암사거리.성신여대입구"
"160","08008","돈암사거리.성신여대입구"
"171","08008","돈암사거리.성신여대입구"
"172","08008","돈암사거리.성신여대입구"
"710","08008","돈암사거리.성신여대입구"
"N15","08008","돈암사거리.성신여대입구"
"N16","08008","돈암사거리.성신여대입구"
"100","08009","삼선교.한성대학교"
"102","08009","삼선교.한성대학교"
"104","08009","삼선교.한성대학교"
"106","08009","삼선교.한성대학교"
"107","08009","삼선교.한성대학교"
"108","08009","삼선교.한성대학교"
"109","08009","삼선교.한성대학교"
"1111","08009","삼선교.한성대학교"
"140","08009","삼선교.한성대학교"
"143","08009","삼선교.한성대학교"
"150","08009","삼선교.한성대학교"
"151","08009","삼선교.한성대학교"
"160","08009","삼선교.한성대학교"
"162","08009","삼선교.한성대학교"
"171","08009","삼선교.한성대학교"
"172","08009","삼선교.한성대학교"
"272","08009","삼선교.한성대학교"
"273","08009","삼선교.한성대학교"
"710","08009","삼선교.한성대학교"
"N16","08009","삼선교.한성대학교"
"100","08010","삼선교.한성대학교.조소앙활동터"
"102","08010","삼선교.한성대학교.조소앙활동터"
"104","08010","삼선교.한성대학교.조소앙활동터"
"106","08010","삼선교.한성대학교.조소앙활동터"
"107","08010","삼선교.한성대학교.조소앙활동터"
